   312 -0.086100 0.098800 0.009000 -0.490991 -0.866924 -0.085852 0.035226 -0.118211 0.992364 -0.870453 0.484217 0.088579 -0.007118
   313 -0.086100 0.098800 0.009000 -0.035226 0.118211 -0.992364 -0.490991 -0.866924 -0.085852 -0.870453 0.484217 0.088579 -0.001524
   321 -0.088700 0.075700 0.041200 -0.348713 0.117714 -0.929808 -0.372846 -0.927623 0.022395 -0.859875 0.354484 0.367364 0.990444
   322 -0.088700 0.075700 0.041200 -0.348713 0.117714 -0.929808 -0.372846 -0.927623 0.022395 -0.859875 0.354484 0.367364 -0.007523
   323 -0.088700 0.075700 0.041200 -0.372846 -0.927623 0.022395 0.348713 -0.117714 0.929808 -0.859875 0.354484 0.367364 0.003439
   331 -0.070200 0.075800 0.070700 -0.590465 0.227111 -0.774450 -0.395374 -0.917956 0.032198 -0.703598 0.325210 0.631814 0.992116
   332 -0.070200 0.075800 0.070700 -0.395374 -0.917956 0.032198 0.590465 -0.227111 0.774450 -0.703598 0.325210 0.631814 -0.008264
   333 -0.070200 0.075800 0.070700 -0.590465 0.227111 -0.774450 -0.395374 -0.917956 0.032198 -0.703598 0.325210 0.631814 -0.000286
   341 -0.100300 0.065900 0.008100 -0.064397 0.024278 -0.997629 -0.288676 -0.957415 -0.004673 -0.955259 0.287691 0.068662 1.000489
   342 -0.100300 0.065900 0.008100 -0.288676 -0.957415 -0.004673 0.064397 -0.024278 0.997629 -0.955259 0.287691 0.068662 -0.004414
   343 -0.100300 0.065900 0.008100 -0.064397 0.024278 -0.997629 -0.288676 -0.957415 -0.004673 -0.955259 0.287691 0.068662 0.004238
   411 -0.080800 0.041300 0.072000 -0.641624 0.048907 -0.765459 -0.144850 -0.987735 0.058288 -0.753220 0.148276 0.640839 0.991049
   412 -0.080800 0.041300 0.072000 -0.144850 -0.987735 0.058288 0.641624 -0.048907 0.765459 -0.753220 0.148276 0.640839 -0.006317
   413 -0.080800 0.041300 0.072000 -0.641624 0.048907 -0.765459 -0.144850 -0.987735 0.058288 -0.753220 0.148276 0.640839 0.000290
   421 -0.052600 0.040600 0.095200 -0.875641 -0.019487 -0.482569 -0.056836 -0.988089 0.143002 -0.479608 0.152646 0.864104 1.004478
   422 -0.052600 0.040600 0.095200 -0.875641 -0.019487 -0.482569 -0.056836 -0.988089 0.143002 -0.479608 0.152646 0.864104 -0.005071
   423 -0.052600 0.040600 0.095200 -0.056836 -0.988089 0.143002 0.875641 0.019487 0.482569 -0.479608 0.152646 0.864104 -0.002910
   431 -0.053700 0.005900 0.096900 -0.868058 -0.017658 -0.496149 0.032033 -0.999274 -0.020643 -0.495425 -0.033813 0.867992 1.010076
   432 -0.053700 0.005900 0.096900 -0.868058 -0.017658 -0.496149 0.032033 -0.999274 -0.020643 -0.495425 -0.033813 0.867992 -0.003209
   433 -0.053700 0.005900 0.096900 0.032033 -0.999274 -0.020643 0.868058 0.017658 0.496149 -0.495425 -0.033813 0.867992 -0.005373
   441 -0.082900 0.006200 0.072800 -0.640845 0.002587 -0.767666 0.041808 -0.998394 -0.038228 -0.766532 -0.056593 0.639708 1.005502
   442 -0.082900 0.006200 0.072800 0.041808 -0.998394 -0.038228 0.640845 -0.002587 0.767666 -0.766532 -0.056593 0.639708 -0.002602
   443 -0.082900 0.006200 0.072800 -0.640845 0.002587 -0.767666 0.041808 -0.998394 -0.038228 -0.766532 -0.056593 0.639708 0.004454
   511 -0.063700 0.125400 0.013600 0.007610 0.231717 -0.972753 -0.795272 -0.588315 -0.146382 -0.606204 0.774718 0.179801 0.982984
   512 -0.063700 0.125400 0.013600 -0.795272 -0.588315 -0.146382 -0.007610 -0.231717 0.972753 -0.606204 0.774718 0.179801 -0.002501
   513 -0.063700 0.125400 0.013600 0.007610 0.231717 -0.972753 -0.795272 -0.588315 -0.146382 -0.606204 0.774718 0.179801 0.000401
   521 -0.033200 0.139700 0.017400 0.009737 0.221486 -0.975115 -0.956816 -0.281268 -0.073426 -0.290532 0.933721 0.209182 0.998759
   522 -0.033200 0.139700 0.017400 -0.956816 -0.281268 -0.073426 -0.009737 -0.221486 0.975115 -0.290532 0.933721 0.209182 -0.007377
   523 -0.033200 0.139700 0.017400 0.009737 0.221486 -0.975115 -0.956816 -0.281268 -0.073426 -0.290532 0.933721 0.209182 0.005963
   531 -0.033700 0.127400 0.048500 -0.052166 0.469669 -0.881300 -0.961341 -0.262535 -0.083057 -0.270382 0.842897 0.465208 1.004247
   532 -0.033700 0.127400 0.048500 -0.052166 0.469669 -0.881300 -0.961341 -0.262535 -0.083057 -0.270382 0.842897 0.465208 -0.003139
   533 -0.033700 0.127400 0.048500 -0.961341 -0.262535 -0.083057 0.052166 -0.469669 0.881300 -0.270382 0.842897 0.465208 0.006079
   541 -0.067200 0.108900 0.044300 -0.168353 0.375243 -0.911510 -0.703902 -0.693117 -0.155277 -0.690050 0.615472 0.380822 1.006250
   542 -0.067200 0.108900 0.044300 -0.168353 0.375243 -0.911510 -0.703902 -0.693117 -0.155277 -0.690050 0.615472 0.380822 0.003478
   543 -0.067200 0.108900 0.044300 -0.703902 -0.693117 -0.155277 0.168353 -0.375243 0.911510 -0.690050 0.615472 0.380822 -0.001658
   611 -0.035800 0.104800 0.075000 -0.008694 0.769132 -0.639031 -0.957285 -0.191086 -0.217008 -0.289018 0.609848 0.737939 0.999994
   612 -0.035800 0.104800 0.075000 -0.957285 -0.191086 -0.217008 0.008694 -0.769132 0.639031 -0.289018 0.609848 0.737939 -0.005474
   613 -0.035800 0.104800 0.075000 -0.008694 0.769132 -0.639031 -0.957285 -0.191086 -0.217008 -0.289018 0.609848 0.737939 0.000331
   621 0.000100 0.077500 0.096700 0.000208 0.918246 -0.396010 -0.999947 0.004349 0.009339 0.010297 0.395987 0.918199 1.008050
   622 0.000100 0.077500 0.096700 0.000208 0.918246 -0.396010 -0.999947 0.004349 0.009339 0.010297 0.395987 0.918199 -0.004250
   623 0.000100 0.077500 0.096700 -0.999947 0.004349 0.009339 -0.000208 -0.918246 0.396010 0.010297 0.395987 0.918199 0.004872
   631 -0.018400 0.044000 0.106300 0.008162 0.981650 -0.190516 -0.991756 -0.016324 -0.127093 -0.127870 0.189984 0.973425 0.992751
   632 -0.018400 0.044000 0.106300 -0.991756 -0.016324 -0.127093 -0.008162 -0.981650 0.190516 -0.127870 0.189984 0.973425 -0.006316
   633 -0.018400 0.044000 0.106300 0.008162 0.981650 -0.190516 -0.991756 -0.016324 -0.127093 -0.127870 0.189984 0.973425 0.001409
   641 -0.036800 0.075300 0.092200 -0.024358 0.895460 -0.444474 -0.953605 -0.154239 -0.258549 -0.300075 0.417556 0.857673 0.982533
   642 -0.036800 0.075300 0.092200 -0.024358 0.895460 -0.444474 -0.953605 -0.154239 -0.258549 -0.300075 0.417556 0.857673 -0.004125
   643 -0.036800 0.075300 0.092200 -0.953605 -0.154239 -0.258549 0.024358 -0.895460 0.444474 -0.300075 0.417556 0.857673 0.006804
   711 -0.018500 0.010500 0.109600 -0.989173 -0.011901 -0.146272 0.014779 -0.999713 -0.018858 -0.146005 -0.020816 0.989065 0.969906
   712 -0.018500 0.010500 0.109600 0.014779 -0.999713 -0.018858 0.989173 0.011901 0.146272 -0.146005 -0.020816 0.989065 0.004471
   713 -0.018500 0.010500 0.109600 -0.989173 -0.011901 -0.146272 0.014779 -0.999713 -0.018858 -0.146005 -0.020816 0.989065 -0.007108
   721 0.018600 0.010500 0.109600 0.985593 -0.007755 -0.168957 0.004968 0.999846 -0.016842 0.169062 0.015760 0.985479 1.010790
   722 0.018600 0.010500 0.109600 0.004968 0.999846 -0.016842 -0.985593 0.007755 0.168957 0.169062 0.015760 0.985479 -0.004753
   723 0.018600 0.010500 0.109600 0.985593 -0.007755 -0.168957 0.004968 0.999846 -0.016842 0.169062 0.015760 0.985479 0.010483
   731 0.018600 -0.023300 0.105900 -0.036030 -0.971192 -0.235559 0.987555 0.001493 -0.157270 0.153091 -0.238294 0.959051 0.996305
   732 0.018600 -0.023300 0.105900 0.987555 0.001493 -0.157270 0.036030 0.971192 0.235559 0.153091 -0.238294 0.959051 -0.001910
   733 0.018600 -0.023300 0.105900 -0.036030 -0.971192 -0.235559 0.987555 0.001493 -0.157270 0.153091 -0.238294 0.959051 -0.000913
   741 -0.018500 -0.023700 0.105800 0.040667 -0.966982 -0.251579 0.992441 0.009832 0.122328 -0.115816 -0.254653 0.960072 1.007389
   742 -0.018500 -0.023700 0.105800 0.992441 0.009832 0.122328 -0.040667 0.966982 0.251579 -0.115816 -0.254653 0.960072 0.006561
   743 -0.018500 -0.023700 0.105800 0.040667 -0.966982 -0.251579 0.992441 0.009832 0.122328 -0.115816 -0.254653 0.960072 0.005830
   811 0.000100 0.144500 0.018700 -0.000340 0.254715 -0.967016 -0.999911 -0.012976 -0.003029 -0.013320 0.966929 0.254697 0.997518
   812 0.000100 0.144500 0.018700 -0.999911 -0.012976 -0.003029 0.000340 -0.254715 0.967016 -0.013320 0.966929 0.254697 -0.013062
   813 0.000100 0.144500 0.018700 -0.000340 0.254715 -0.967016 -0.999911 -0.012976 -0.003029 -0.013320 0.966929 0.254697 0.004755
   821 0.000100 0.131600 0.050000 0.000702 0.498456 -0.866915 -0.999980 -0.005107 -0.003658 -0.006251 0.866900 0.498442 1.000070
   822 0.000100 0.131600 0.050000 0.000702 0.498456 -0.866915 -0.999980 -0.005107 -0.003658 -0.006251 0.866900 0.498442 -0.000938
   823 0.000100 0.131600 0.050000 -0.999980 -0.005107 -0.003658 -0.000702 -0.498456 0.866915 -0.006251 0.866900 0.498442 0.011582
   911 0.033100 0.139700 0.017300 -0.003639 0.242542 -0.970134 -0.967524 0.244349 0.064735 0.252753 0.938863 0.233777 0.988961
   912 0.033100 0.139700 0.017300 -0.967524 0.244349 0.064735 0.003639 -0.242542 0.970134 0.252753 0.938863 0.233777 -0.007155
   913 0.033100 0.139700 0.017300 -0.003639 0.242542 -0.970134 -0.967524 0.244349 0.064735 0.252753 0.938863 0.233777 0.001520
   921 0.063800 0.125300 0.013500 -0.018725 0.222114 -0.974841 -0.794558 0.588516 0.149419 0.606897 0.777366 0.165462 0.996732
   922 0.063800 0.125300 0.013500 -0.794558 0.588516 0.149419 0.018725 -0.222114 0.974841 0.606897 0.777366 0.165462 -0.000869
   923 0.063800 0.125300 0.013500 -0.018725 0.222114 -0.974841 -0.794558 0.588516 0.149419 0.606897 0.777366 0.165462 0.001257
   931 0.067100 0.108800 0.044400 0.164544 0.367779 -0.915240 -0.690788 0.705312 0.159206 0.704083 0.606040 0.370111 1.019539
   932 0.067100 0.108800 0.044400 0.164544 0.367779 -0.915240 -0.690788 0.705312 0.159206 0.704083 0.606040 0.370111 0.003960
   933 0.067100 0.108800 0.044400 -0.690788 0.705312 0.159206 -0.164544 -0.367779 0.915240 0.704083 0.606040 0.370111 -0.001604
   941 0.033800 0.127300 0.048600 0.057895 0.476240 -0.877407 -0.964444 0.253686 0.074105 0.257878 0.841920 0.473994 1.000624
   942 0.033800 0.127300 0.048600 0.057895 0.476240 -0.877407 -0.964444 0.253686 0.074105 0.257878 0.841920 0.473994 0.002180
   943 0.033800 0.127300 0.048600 -0.964444 0.253686 0.074105 -0.057895 -0.476240 0.877407 0.257878 0.841920 0.473994 0.006688
  1011 0.000100 0.109300 0.077100 0.000898 0.759374 -0.650653 -0.999875 -0.009614 -0.012515 -0.015760 0.650584 0.759271 1.007615
  1012 0.000100 0.109300 0.077100 -0.999875 -0.009614 -0.012515 -0.000898 -0.759374 0.650653 -0.015760 0.650584 0.759271 -0.010038
  1013 0.000100 0.109300 0.077100 0.000898 0.759374 -0.650653 -0.999875 -0.009614 -0.012515 -0.015760 0.650584 0.759271 0.002045
  1021 0.035800 0.104800 0.075000 0.006788 0.768209 -0.640163 -0.963144 0.177191 0.202378 0.268900 0.615195 0.741099 1.001003
  1022 0.035800 0.104800 0.075000 -0.963144 0.177191 0.202378 -0.006788 -0.768209 0.640163 0.268900 0.615195 0.741099 -0.010409
  1023 0.035800 0.104800 0.075000 0.006788 0.768209 -0.640163 -0.963144 0.177191 0.202378 0.268900 0.615195 0.741099 0.001187
  1031 0.036800 0.075200 0.092300 0.030770 0.898135 -0.438643 -0.951063 0.161287 0.263565 0.307463 0.409067 0.859146 1.003437
  1032 0.036800 0.075200 0.092300 0.030770 0.898135 -0.438643 -0.951063 0.161287 0.263565 0.307463 0.409067 0.859146 -0.005529
  1033 0.036800 0.075200 0.092300 -0.951063 0.161287 0.263565 -0.030770 -0.898135 0.438643 0.307463 0.409067 0.859146 0.004300
  1041 0.018400 0.044200 0.106200 -0.013882 0.979364 -0.201630 -0.991307 0.012908 0.130931 0.130832 0.201694 0.970671 1.000198
  1042 0.018400 0.044200 0.106200 -0.991307 0.012908 0.130931 0.013882 -0.979364 0.201630 0.130832 0.201694 0.970671 -0.008452
  1043 0.018400 0.044200 0.106200 -0.013882 0.979364 -0.201630 -0.991307 0.012908 0.130931 0.130832 0.201694 0.970671 -0.003616
  1111 0.052500 0.040600 0.095300 0.874575 -0.017969 -0.484558 -0.055358 0.989075 -0.136624 0.481718 0.146312 0.864026 1.001923
  1112 0.052500 0.040600 0.095300 0.874575 -0.017969 -0.484558 -0.055358 0.989075 -0.136624 0.481718 0.146312 0.864026 0.007689
  1113 0.052500 0.040600 0.095300 -0.055358 0.989075 -0.136624 -0.874575 0.017969 0.484558 0.481718 0.146312 0.864026 0.006478
  1121 0.080900 0.041300 0.072100 0.644116 0.052158 -0.763147 -0.173531 0.981623 -0.079387 0.744982 0.183565 0.641331 1.002913
  1122 0.080900 0.041300 0.072100 -0.173531 0.981623 -0.079387 -0.644116 -0.052158 0.763147 0.744982 0.183565 0.641331 -0.010361
  1123 0.080900 0.041300 0.072100 0.644116 0.052158 -0.763147 -0.173531 0.981623 -0.079387 0.744982 0.183565 0.641331 0.003828
  1131 0.082800 0.006100 0.072800 0.642782 0.000652 -0.766049 0.011864 0.999871 0.010843 0.765958 -0.016058 0.642691 1.005661
  1132 0.082800 0.006100 0.072800 0.011864 0.999871 0.010843 -0.642782 -0.000652 0.766049 0.765958 -0.016058 0.642691 -0.007045
  1133 0.082800 0.006100 0.072800 0.642782 0.000652 -0.766049 0.011864 0.999871 0.010843 0.765958 -0.016058 0.642691 -0.004445
  1141 0.053500 0.006200 0.097000 0.870837 -0.018275 -0.491232 0.029470 0.999452 0.015069 0.490687 -0.027599 0.870898 0.999736
  1142 0.053500 0.006200 0.097000 0.870837 -0.018275 -0.491232 0.029470 0.999452 0.015069 0.490687 -0.027599 0.870898 0.009517
  1143 0.053500 0.006200 0.097000 0.029470 0.999452 0.015069 -0.870837 0.018275 0.491232 0.490687 -0.027599 0.870898 0.008613
  1211 0.086200 0.098600 0.008900 0.042943 0.118124 -0.992070 -0.506037 0.858762 0.080336 0.861442 0.498574 0.096653 1.004791
  1212 0.086200 0.098600 0.008900 -0.506037 0.858762 0.080336 -0.042943 -0.118124 0.992070 0.861442 0.498574 0.096653 -0.009343
  1213 0.086200 0.098600 0.008900 0.042943 0.118124 -0.992070 -0.506037 0.858762 0.080336 0.861442 0.498574 0.096653 0.001842
  1221 0.100300 0.066000 0.008200 0.068986 0.028131 -0.997221 -0.320413 0.947267 0.004618 0.944764 0.319204 0.074362 1.000011
  1222 0.100300 0.066000 0.008200 -0.320413 0.947267 0.004618 -0.068986 -0.028131 0.997221 0.944764 0.319204 0.074362 -0.007949
  1223 0.100300 0.066000 0.008200 0.068986 0.028131 -0.997221 -0.320413 0.947267 0.004618 0.944764 0.319204 0.074362 -0.002549
  1231 0.088700 0.075700 0.041200 0.357578 0.121418 -0.925957 -0.382588 0.923534 -0.026674 0.851914 0.363797 0.376688 1.001683
  1232 0.088700 0.075700 0.041200 0.357578 0.121418 -0.925957 -0.382588 0.923534 -0.026674 0.851914 0.363797 0.376688 -0.008184
  1233 0.088700 0.075700 0.041200 -0.382588 0.923534 -0.026674 -0.357578 -0.121418 0.925957 0.851914 0.363797 0.376688 0.002338
  1241 0.069900 0.075800 0.070900 0.616655 0.240399 -0.749630 -0.429639 0.900694 -0.064509 0.659679 0.361850 0.658702 1.005908
  1242 0.069900 0.075800 0.070900 -0.429639 0.900694 -0.064509 -0.616655 -0.240399 0.749630 0.659679 0.361850 0.658702 -0.008258
  1243 0.069900 0.075800 0.070900 0.616655 0.240399 -0.749630 -0.429639 0.900694 -0.064509 0.659679 0.361850 0.658702 0.007018
  1311 0.098900 0.040400 0.041300 0.346465 0.061185 -0.936065 -0.172545 0.985002 0.000456 0.922054 0.161356 0.351825 1.005071
  1312 0.098900 0.040400 0.041300 0.346465 0.061185 -0.936065 -0.172545 0.985002 0.000456 0.922054 0.161356 0.351825 -0.005217
  1313 0.098900 0.040400 0.041300 -0.172545 0.985002 0.000456 -0.346465 -0.061185 0.936065 0.922054 0.161356 0.351825 0.002817
  1321 0.107400 0.032900 0.008100 0.074933 0.013125 -0.997102 -0.147726 0.989027 0.001919 0.986186 0.147154 0.076049 1.000592
  1322 0.107400 0.032900 0.008100 -0.147726 0.989027 0.001919 -0.074933 -0.013125 0.997102 0.986186 0.147154 0.076049 -0.008012
  1323 0.107400 0.032900 0.008100 0.074933 0.013125 -0.997102 -0.147726 0.989027 0.001919 0.986186 0.147154 0.076049 -0.002176
  1331 0.108300 -0.001100 0.006800 0.070279 -0.003283 -0.997522 0.041198 0.999151 -0.000350 0.996676 -0.041071 0.070355 1.003614
  1332 0.108300 -0.001100 0.006800 0.041198 0.999151 -0.000350 -0.070279 0.003283 0.997522 0.996676 -0.041071 0.070355 -0.006189
  1333 0.108300 -0.001100 0.006800 0.070279 -0.003283 -0.997522 0.041198 0.999151 -0.000350 0.996676 -0.041071 0.070355 -0.002599
  1341 0.101000 0.004400 0.041000 0.348636 0.008003 -0.937224 0.037996 0.999022 0.022624 0.936488 -0.043499 0.347991 1.004783
  1342 0.101000 0.004400 0.041000 0.348636 0.008003 -0.937224 0.037996 0.999022 0.022624 0.936488 -0.043499 0.347991 -0.001905
  1343 0.101000 0.004400 0.041000 0.037996 0.999022 0.022624 -0.348636 -0.008003 0.937224 0.936488 -0.043499 0.347991 0.005403
  1411 0.102000 0.063000 -0.026000 -0.056225 -0.007282 -0.998392 -0.216301 0.976314 0.005081 0.974706 0.216238 -0.056468 0.985554
  1412 0.102000 0.063000 -0.026000 -0.056225 -0.007282 -0.998392 -0.216301 0.976314 0.005081 0.974706 0.216238 -0.056468 -0.005329
  1413 0.102000 0.063000 -0.026000 -0.216301 0.976314 0.005081 0.056225 0.007282 0.998392 0.974706 0.216238 -0.056468 0.003327
  1421 0.106500 0.046900 -0.060000 -0.008683 0.004838 -0.999951 -0.150436 0.988601 0.006081 0.988582 0.150482 -0.007856 0.980870
  1422 0.106500 0.046900 -0.060000 -0.150436 0.988601 0.006081 0.008683 -0.004838 0.999951 0.988582 0.150482 -0.007856 -0.001913
  1423 0.106500 0.046900 -0.060000 -0.008683 0.004838 -0.999951 -0.150436 0.988601 0.006081 0.988582 0.150482 -0.007856 -0.005289
  1431 0.109800 0.013100 -0.062200 0.021887 0.004486 -0.999750 -0.005516 0.999975 0.004325 0.999745 0.005420 0.021911 0.991246
  1432 0.109800 0.013100 -0.062200 -0.005516 0.999975 0.004325 -0.021887 -0.004486 0.999750 0.999745 0.005420 0.021911 -0.000569
  1433 0.109800 0.013100 -0.062200 0.021887 0.004486 -0.999750 -0.005516 0.999975 0.004325 0.999745 0.005420 0.021911 -0.001394
  1441 0.108300 0.030100 -0.026200 -0.003426 0.004793 -0.999983 -0.116974 0.993121 0.005231 0.993129 0.116990 -0.002841 0.995691
  1442 0.108300 0.030100 -0.026200 -0.003426 0.004793 -0.999983 -0.116974 0.993121 0.005231 0.993129 0.116990 -0.002841 -0.008785
  1443 0.108300 0.030100 -0.026200 -0.116974 0.993121 0.005231 0.003426 -0.004793 0.999983 0.993129 0.116990 -0.002841 0.001279
  1511 -0.108800 -0.003200 -0.028400 0.003585 -0.000531 -0.999993 0.075703 -0.997130 0.000744 -0.997124 -0.075705 -0.003535 0.988520
  1512 -0.108800 -0.003200 -0.028400 0.003585 -0.000531 -0.999993 0.075703 -0.997130 0.000744 -0.997124 -0.075705 -0.003535 -0.009330
  1513 -0.108800 -0.003200 -0.028400 0.075703 -0.997130 0.000744 -0.003585 0.000531 0.999993 -0.997124 -0.075705 -0.003535 0.002447
  1521 -0.101700 -0.036000 -0.028100 0.020708 0.000082 -0.999786 0.346896 -0.937876 0.007151 -0.937675 -0.346969 -0.019450 0.999330
  1522 -0.101700 -0.036000 -0.028100 0.020708 0.000082 -0.999786 0.346896 -0.937876 0.007151 -0.937675 -0.346969 -0.019450 -0.008262
  1523 -0.101700 -0.036000 -0.028100 0.346896 -0.937876 0.007151 -0.020708 -0.000082 0.999786 -0.937675 -0.346969 -0.019450 0.002868
  1531 -0.095100 -0.052400 -0.062300 -0.029030 -0.006812 -0.999555 0.447951 -0.894031 -0.006889 -0.893587 -0.447952 0.029005 0.995540
  1532 -0.095100 -0.052400 -0.062300 0.447951 -0.894031 -0.006889 0.029030 0.006812 0.999555 -0.893587 -0.447952 0.029005 -0.004525
  1533 -0.095100 -0.052400 -0.062300 -0.029030 -0.006812 -0.999555 0.447951 -0.894031 -0.006889 -0.893587 -0.447952 0.029005 -0.003817
  1541 -0.106800 -0.020500 -0.062500 -0.044898 -0.004236 -0.998983 0.175511 -0.984470 -0.003726 -0.983453 -0.175501 0.044945 0.991120
  1542 -0.106800 -0.020500 -0.062500 0.175511 -0.984470 -0.003726 0.044898 0.004236 0.998983 -0.983453 -0.175501 0.044945 -0.006111
  1543 -0.106800 -0.020500 -0.062500 -0.044898 -0.004236 -0.998983 0.175511 -0.984470 -0.003726 -0.983453 -0.175501 0.044945 -0.006100
  1611 -0.101700 -0.033900 0.005600 -0.069833 -0.032116 -0.997042 0.338114 -0.941082 0.006684 -0.938512 -0.336647 0.076578 1.000657
  1612 -0.101700 -0.033900 0.005600 0.338114 -0.941082 0.006684 0.069833 0.032116 0.997042 -0.938512 -0.336647 0.076578 -0.006761
  1613 -0.101700 -0.033900 0.005600 -0.069833 -0.032116 -0.997042 0.338114 -0.941082 0.006684 -0.938512 -0.336647 0.076578 0.000096
  1621 -0.095200 -0.030800 0.039100 -0.320357 -0.056692 -0.945599 0.313104 -0.948448 -0.049124 -0.894066 -0.311807 0.321592 1.001122
  1622 -0.095200 -0.030800 0.039100 -0.320357 -0.056692 -0.945599 0.313104 -0.948448 -0.049124 -0.894066 -0.311807 0.321592 -0.005418
  1623 -0.095200 -0.030800 0.039100 0.313104 -0.948448 -0.049124 0.320357 0.056692 0.945599 -0.894066 -0.311807 0.321592 -0.000810
  1631 -0.078100 -0.062800 0.039400 -0.261789 -0.201391 -0.943879 0.597820 -0.801613 0.005198 -0.757673 -0.562909 0.330250 1.001262
  1632 -0.078100 -0.062800 0.039400 -0.261789 -0.201391 -0.943879 0.597820 -0.801613 0.005198 -0.757673 -0.562909 0.330250 -0.006264
  1633 -0.078100 -0.062800 0.039400 0.597820 -0.801613 0.005198 0.261789 0.201391 0.943879 -0.757673 -0.562909 0.330250 0.000609
  1641 -0.086600 -0.064000 0.005500 -0.061481 -0.048941 -0.996908 0.568943 -0.822360 0.005230 -0.820073 -0.566862 0.078405 1.002416
  1642 -0.086600 -0.064000 0.005500 0.568943 -0.822360 0.005230 0.061481 0.048941 0.996908 -0.820073 -0.566862 0.078405 -0.004537
  1643 -0.086600 -0.064000 0.005500 -0.061481 -0.048941 -0.996908 0.568943 -0.822360 0.005230 -0.820073 -0.566862 0.078405 0.000954
  1711 -0.075800 -0.079700 -0.062100 0.002028 -0.013438 -0.999908 0.674480 -0.738207 0.011245 -0.738290 -0.674441 0.007567 0.998305
  1712 -0.075800 -0.079700 -0.062100 0.674480 -0.738207 0.011245 -0.002028 0.013438 0.999908 -0.738290 -0.674441 0.007567 -0.005428
